g__Acidaminococcus,g__Akkermansia,g__Alistipes,g__Anaerostipes,g__Anaerotruncus,g__Bacteroides,g__Bifidobacterium,g__Blautia,g__Butyricicoccus,g__Butyricimonas,g__Catenibacterium,g__cc_115,g__Cloacibacillus,g__Clostridium,g__Collinsella,g__Coprococcus,g__Defluviitalea,g__Dialister,g__Dorea,g__Eggerthella,g__Enterococcus,g__Escherichia,g__Eubacterium,g__Faecalibacterium,g__Fusobacterium,g__Lachnobacterium,g__Lachnospira,g__Lactobacillus,g__Megasphaera,g__Mogibacterium,g__Odoribacter,g__Oscillospira,g__Parabacteroides,g__Paraprevotella,g__Phascolarctobacterium,g__Prevotella,g__Roseburia,g__Ruminococcus,g__Streptococcus,g__Succinivibrio,g__Sutterella,g__Turicibacter,g__un_f__Barnesiellaceae,g__un_f__Christensenellaceae,g__un_f__Coriobacteriaceae,g__un_f__Erysipelotrichaceae,g__un_f__Lachnospiraceae,g__un_f__Mogibacteriaceae,g__un_f__Prevotellaceae,g__un_f__Rikenellaceae,g__un_f__Ruminococcaceae,g__un_f__S24-7,g__un_f__Victivallaceae,g__un_o__Bacteroidales,g__un_o__Clostridiales,g__un_o__ML615J-28,g__un_o__RF32,g__un_o__RF39,g__un_o__Streptophyta,g__un_o__YS2,g__un_p__Bacteroidetes,Group
0.0276023630067223,0,0,0.000254634345080464,5.09268690160929e-05,0.210531676512528,0,0.000865756773273579,0.0193012833570992,0,0,0,0,0.0314218781829293,0,0.00229170910572418,0,0.00132409859441842,0.000763903035241393,0.000662049297209208,0,0.017518842941536,0.000101853738032186,0.00351395396211041,0.0255652882460786,0,0.00117131798737014,5.09268690160929e-05,0.097015685475657,0,0,0.0205744550825015,0,0,0.0480749643511917,0,0.00178244041556325,0.00157873293949888,0.000101853738032186,0,0.01094927683846,0,0,0,0,0.000611122428193115,0.464860460378896,0.000101853738032186,0,0,0.00198614789162762,0,0,0,0.00331024648604604,0,0.00325931961702995,0,0,0,0,Normal
0,0,0.00152780607048279,0.00035648808311265,0.000152780607048279,0.283509879812589,0,0.00208800162965981,0.000560195559177022,0.0144123039315543,0,0,0,0.0295375840293339,0.00106946424933795,0.00478712568751273,0,0.0125789366469749,0.000814829904257486,0,0,0.0933998777755144,0.000407414952128743,0.0335608066816052,5.09268690160929e-05,0,0.0121205948258301,0,0,0,0.0049908331635771,0.0554593603585252,0.00947239763699328,0.00254634345080464,0.0188938684049705,0.0144632308005704,0.00193522102261153,0.0297412915053982,5.09268690160929e-05,0.0185883071908739,0.0028519046649012,0,0.00937054389896109,0.0101853738032186,0.000509268690160929,0.0007129761662253,0.0161947443471175,0.00106946424933795,0.0337645141576696,0.0467508657567733,0.0544917498472194,0.000814829904257486,0.000152780607048279,0.0202179669993889,0.117284579344062,0.000305561214096557,0.00178244041556325,0.0244448971277246,0,0,0,Normal
0.00392136891423915,0,0.0007129761662253,0.000152780607048279,0.00035648808311265,0.389386840497046,0,0.0007129761662253,0.00595844367488287,0.0450702790792422,0,0,5.09268690160929e-05,0.00315746587899776,0.00035648808311265,0.000152780607048279,0.000611122428193115,0,0.000560195559177022,5.09268690160929e-05,0,0.00346302709309432,0.000611122428193115,0.115502138928499,0.030708902016704,0,0.0117641067427175,0.000509268690160929,0.023018944795274,0,0.0104909350173151,0.0356997351802811,0.0421674475453249,0,0.0360562232633938,0.000203707476064372,0.060297412915054,0.00870849460175189,0.000203707476064372,0,0.019199429619067,5.09268690160929e-05,0,0,0,0.00269912405785292,0.0260236300672235,0.000509268690160929,0,0.101497249949073,0.016449378692198,0,0,0,0.000152780607048279,0,0,0,0,0,0.000305561214096557,CRC
0,0,0.000916683642289672,0.00137502546343451,0.000152780607048279,0.474893053575066,0,0.00336117335506213,0.00325931961702995,0,0,0,0,0.00891220207781626,0.000101853738032186,0.00162965980851497,0.000763903035241393,0.0007129761662253,0.00101853738032186,5.09268690160929e-05,0,0.000662049297209208,0.000101853738032186,0.0797005500101854,0.0460888164595641,0,0.0381442248930536,0,0.000458341821144836,0,0,0.0561723365247505,0.0281116316968833,0,0.0356997351802811,0.00407414952128743,0.00651863923405989,0.0180281116316969,0.000407414952128743,0,0.0309635363617845,0,0,0,0,0.00865756773273579,0.0609594622122632,0.000407414952128743,0,0.0579038500712976,0.00723161540028519,0,0,0,0.00478712568751273,0,0,0,5.09268690160929e-05,0,0,CRC
0,0,0,0.00157873293949888,0,0.591719291097983,0,0.00193522102261153,0.00402322265227134,0.0217457730698717,0,0,0,0.00407414952128743,0.000509268690160929,0.00035648808311265,0.00106946424933795,0,0.0028519046649012,0,0,0.00325931961702995,0.000458341821144836,0.0880525565288246,0,0,0.0203707476064372,0,0,0,0.0116622530046853,0.0248523120798533,0.0448665716031778,0,0.0292320228152373,0,0.00376858830719087,0.00488897942554492,0.000203707476064372,0,0.0342737828478305,0,0,0,0,0.00707883479323691,0.0486860867793848,0,0,0.00259727031982074,0.00147687920146669,0,0,0,0.000509268690160929,0,0,0,0,0,0,Normal
0,0,0.00112039111835404,5.09268690160929e-05,0,0.0111020574455083,0,0.00244448971277246,0.000662049297209208,0.00534732124668975,0.00483805255652882,0,0,0.000101853738032186,0,0.00998166632715421,0,0.00636585862701161,0.000763903035241393,0,0,0.00112039111835404,0,0.0660012222448564,0,0.000101853738032186,0.01094927683846,0,0,0,0.00162965980851497,0.0140558158484416,0.0057547361988185,0,0.00952332450600937,0.747148095335099,0.0226624567121613,0.00387044204522306,0.000203707476064372,0,0.00305561214096557,0,0.000611122428193115,0.00035648808311265,0,0.000305561214096557,0.0221531880220004,0.000305561214096557,0,0.00224078223670809,0.0156854756569566,0.00972703198207374,0,0.000152780607048279,0.00376858830719087,0,0,0.000560195559177022,0,0.00234263597474027,0,Normal
0,0,5.09268690160929e-05,0.000203707476064372,0.000203707476064372,0.0269912405785292,0,0.0007129761662253,0.00911590955388063,0.00259727031982074,0,0,0,0.0124770829089428,0.000458341821144836,0.0272458749236097,0,0.00101853738032186,0.00157873293949888,0,0,0.000101853738032186,0.00952332450600937,0.036718272560603,0,0.000152780607048279,0.0284681197799959,0,0,0,0.000763903035241393,0.0211855775106946,0.00835200651863923,0.00351395396211041,0.0742513750254634,0.457017722550418,0.0086066408637197,0.00468527194948055,0.000254634345080464,0,0.00539824811570585,5.09268690160929e-05,0.000865756773273579,0,0.000101853738032186,0.00193522102261153,0.0569362395599919,0.000305561214096557,0.0160928906090854,0.00412507639030352,0.0868303116724384,0.0341719291097983,0,0,0.00565288246078631,0,0,0.00616215115094724,0,0,0,Normal
0,0,0,5.09268690160929e-05,0.000101853738032186,0.590191485027501,0,0.00218985536769199,0.000254634345080464,0,0,0,0,0.012069667956814,0,0.000509268690160929,0,0.0118150336117336,0.000967610511305765,0.000101853738032186,0,0.0456814015074353,0.0339172947647179,5.09268690160929e-05,0.000560195559177022,0,0.032898757384396,0,0,0,0,0.00468527194948055,0.0204216744754533,0,0,0.00112039111835404,0.0246995314728051,0.0371256875127317,0.000967610511305765,0,0,0.000101853738032186,0,0,0,0.00850478712568751,0.131798737013648,0,0,0,0.000865756773273579,0,0,0,0.000152780607048279,0,0,0,0,0,0,Normal
0,0,0,5.09268690160929e-05,0,0.737268282745977,0,0.00244448971277246,0.00478712568751273,0,0,0,0,0.00218985536769199,0.000305561214096557,0.00106946424933795,0,0,0.00275005092686902,5.09268690160929e-05,0,0.0108474231004278,0.00132409859441842,0.000101853738032186,0,0,5.09268690160929e-05,0,5.09268690160929e-05,0,5.09268690160929e-05,0.00162965980851497,0.0291810959462212,0.00106946424933795,0.0362599307394581,0.000101853738032186,0,0.00387044204522306,0.000101853738032186,0,0.017009574251375,0,0,0,0,0.0140048889794255,0.0464453045426767,0,0,0.000305561214096557,0,0,0,0,0.000101853738032186,0,0,0,5.09268690160929e-05,0,0,Normal
0,0,0.000101853738032186,0.00152780607048279,0,0.511509472397637,5.09268690160929e-05,0.00112039111835404,0.0111529843145243,0.000865756773273579,0,0,0,0.0230698716642901,0.000763903035241393,0.00193522102261153,0,0.0014259523324506,0.00117131798737014,0,0,0.0152780607048279,0.000101853738032186,0.239254430637604,0.000305561214096557,0.0007129761662253,0.000458341821144836,0,0,0,0.0043287838663679,0.0155326950499083,0.0250560195559177,0,0.0149215726217152,0,0.00590751680586678,0.0139030352413934,0.00244448971277246,0,0.0185373803218578,0,0.00916683642289672,0,0,0.000101853738032186,0.0561723365247505,0,0,0.0143104501935221,0.00448156447341617,0.000101853738032186,0,0,0.00157873293949888,0,0,0,0,0,0,Normal
